개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3230000,202432300000300507,경찰병원역 4번출구(뒤),서울특별시 송파구 중대로105,,37.49932,127.1042,40,2013,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300205,문정시영아파트(9동앞),서울특별시 송파구 송이로31길56,,37.49167,127.1358,10,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300557,강동구청역 4번출구(앞),서울특별시 송파구 올림픽로553,,37.52067,127.1128,25,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300140,잠실우성아파트(12동앞),서울특별시 송파구 올림픽로4길42,,37.50691,127.0727,14,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300594,대우레이크월드 맞은편(횡성한우앞보도),서울특별시 송파구 오금로113,,37.50715,127.1423,10,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300522,향기빌딩(마천로106),서울특별시 송파구 마천로 106,,37.48478,127.1356,5,2010,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300506,송파글마루도서관,서울특별시 송파구 충민로120,,37.47788,127.1248,50,2013,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300384,개롱역 4번출구,서울특별시 송파구 중대로222,,37.49999,127.1001,39,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300525,잠일초등학교(내),서울특별시 송파구 올림픽로95,,37.51892,127.1124,52,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300460,문정현대아파트(101동앞),서울특별시 송파구 송이로34길 26,,37.51011,127.1245,30,2007,기타,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300552,파크리오 아파트 B상가내,서울특별시 송파구 올림픽로35길10,,37.50805,127.1138,35,2009,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300433,롯데마트 1 앞,서울특별시 송파구 중대로 80,,37.49612,127.1040,28,2007,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300257,한미약품 건너편,서울특별시 송파구 위례성대로51,,37.51516,127.1137,24,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300040,가락고등학교(내),서울특별시 송파구 송이로 42,,37.50136,127.1171,10,2007,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300174,신동아아파트(101동),서울특별시 송파구 성내천로21길11,,37.50125,127.1437,40,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300353,문정근린공원,서울특별시 송파구 송이로30길7,,37.50359,127.1234,10,1999,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300207,문정시영아파트(7동앞),서울특별시 송파구 송이로31길56,,37.49167,127.1358,10,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300408,종합운동장역 5번출구,서울특별시 송파구 올림픽로19-2,,37.52099,127.1195,35,2007,기타,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300472,방이1동주민센터,서울특별시 송파구 위례성대로16길22,,37.47898,127.1426,7,2007,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300260,올림픽선수기자촌아파트326동앞,서울특별시 송파구 강동대로286,,37.52822,127.1269,30,2020,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300364,송파중학교(외),서울특별시 송파구 동남로 203,,37.49223,127.1235,51,2007,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300528,"잠실나루역2,3번교각밑",서울특별시 송파구 오금로20,,37.49671,127.1257,65,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300586,로데오거리입구 주변,서울특별시 송파구 동남로92,,37.52085,127.1168,30,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300185,거여4단지(402동앞),서울특별시 송파구 양산로4길8,,37.48912,127.1438,5,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300065,가락상아1차아파트,서울특별시 송파구 오금로405,,37.49818,127.1356,8,2010,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300513,삼광교통 차고지,서울특별시 송파구 충민로6길 67,,37.47792,127.1258,20,2013,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300588,오금역 2번출구 후면,서울특별시 송파구 오금로363,,37.50293,127.1377,15,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300233,오금로414(명문빌딩),서울특별시 송파구 오금로414,,37.49628,127.1235,17,1999,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300332,롯데마트 시계탑앞,서울특별시 송파구 올림픽로 240,,37.51229,127.0870,20,1999,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300512,잠실본동주민센터,서울특별시 송파구 백제고분로15길9,,37.50298,127.1097,24,2013,기타,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300090,가락금호아파트정문앞,서울특별시 송파구 송파대로32길15,,37.49555,127.1171,20,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300045,한성백제박물관입구,서울특별시 송파구 위례성대로 71,,37.51586,127.1206,35,2020,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300138,잠실우성아파트(11동앞),서울특별시 송파구 올림픽로4길42,,37.50747,127.0718,28,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300071,한우물공원(가든5 LIFE앞),서울특별시 송파구 충민로 66,,37.47901,127.1255,4,1999,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300105,현대리버빌1차아파트,서울특별시 송파구 토성로37,,37.53074,127.1153,20,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300076,올림픽훼미리아파트,서울특별시 송파구 중대로24,,37.48902,127.1154,35,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300532,오금역 1번출구 후면,서울특별시 송파구 오금로323,,37.49631,127.1276,15,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300168,문정시영아파트(5동앞),서울특별시 송파구 송이로31길56,,37.49167,127.1357,17,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300008,"송파역 3,4번출구 앞",서울특별시 송파구 송파대로 345,,37.49936,127.1120,123,2022,단독형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300461,문정건영아파트(105동옆),서울특별시 송파구 새말로8길 12,,37.49781,127.1323,31,2007,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300248,천호 풍납전통시장입구,서울특별시 송파구 올림픽로474,,37.51498,127.1091,17,2020,단독형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300184,거여4단지아파트(401동앞),서울특별시 송파구 양산로4길8,,37.48912,127.1438,10,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300540,잠실역 8번출구(뒤),서울특별시 송파구 올림픽로 269,,37.51765,127.1165,65,2010,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300131,잠실우성아파트(1동뒤),서울특별시 송파구 올림픽로4길42,,37.50851,127.0732,21,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300149,잠실우성아파트(25동26동사이),서울특별시 송파구 올림픽로4길42,,37.50487,127.0733,28,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300072,한우물공원(가든5 LIFE건너),서울특별시 송파구 송파대로 111,,37.47933,127.1251,15,1999,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300502,잠실나루역 4번출구,서울특별시 송파구 오금로20,,37.49671,127.1257,100,2013,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300530,거여역1번출구(뒤),서울특별시 송파구 오금로495,,37.49576,127.1265,44,2010,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300270,석촌역 4번출구(뒤),서울특별시 송파구 양재대로925,,37.49496,127.1193,30,2020,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300424,서울아산병원(공영주차장 입구),서울특별시 송파구 올림픽로43길 88,,37.51610,127.1203,111,2007,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300600,보성중고등학교 정문(우측),서울특별시 송파구 양재대로1278,,37.51912,127.1306,175,2008,기타,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300587,서울동부고용복지센터,서울특별시 송파구 중대로135,,37.50425,127.1357,30,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300021,성내천변 데크,서울특별시 송파구,,37.52333,127.1062,35,2021,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300017,성내천(오륜초등학교)방면 화장실 옆,서울특별시 송파구,,37.51215,127.1356,7,2021,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300107,송파구보건소,서울특별시 송파구 올림픽로 326,,37.51468,127.1067,37,2020,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300409,잠실새내역 3번출구,서울특별시 송파구 올림픽로132,,37.51760,127.1022,15,2007,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300048,창덕여고운동장,서울특별시 송파구 양재대로1240,,37.51531,127.1402,390,2020,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300116,송파나루역1번출구,서울특별시 송파구 백제고분로436,,37.51007,127.1118,10,2020,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300222,"송파미성아파트 (1,2동사이)",서울특별시 송파구 오금로32길10,,37.50522,127.1204,20,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300206,문정시영아파트(10동앞),서울특별시 송파구 송이로31길56,,37.49167,127.1358,7,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300307,송파공업고등학교(내),서울특별시 송파구 양산로 21,,37.48614,127.1227,78,2017,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300143,잠실우성아파트(18동옆),서울특별시 송파구 올림픽로4길42,,37.50575,127.0722,14,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300025,삼전역 1번출구 옆,서울특별시 송파구 백제고분로 187,,37.50460,127.0879,5,2022,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300182,거여4단지(405동앞),서울특별시 송파구 양산로4길8,,37.48912,127.1438,5,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300465,마천아남아파트,서울특별시 송파구 마천로35길18,,37.49898,127.1253,40,2007,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300372,잠실고등학교,서울특별시 송파구 올림픽로33길 71,,37.51678,127.0984,160,2007,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300050,올림픽선수촌아파트(231동),서울특별시 송파구 양재대로1218,,37.51422,127.1335,40,2020,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300361,거여역8번출구,서울특별시 송파구 오금로 492-1,,37.49019,127.1219,10,2017,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300061,아멘교회,서울특별시 송파구 중대로25길 11,,37.50335,127.1274,10,2017,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300023,복정역 3번출구 앞,서울특별시 송파구 송파대로 3,,37.47096,127.1262,20,2022,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300119,유천연립,서울특별시 송파구 풍성로254길16,,37.53595,127.1191,20,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300173,신동아아파트(102동뒤),서울특별시 송파구 성내천로21길11,,37.50125,127.1437,10,2020,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300581,"잠실새내역 6번출구(옆,뒤)",서울특별시 송파구 올림픽로99,,37.52067,127.1128,15,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300051,올림픽파크텔뒤,서울특별시 송파구 올림픽로448,,37.52249,127.1168,40,1999,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300534,"잠실나루역 1번,4번출구교가밑",서울특별시 송파구 오금로20,,37.49671,127.1257,170,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300567,잠실역 9번출구 공원,서울특별시 송파구 올림픽로295,,37.52246,127.1032,50,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300231,구. 문정가락자전거 대여소 앞,서울특별시 송파구 중대로2길6,,37.49317,127.1158,20,2020,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300179,거여1단지(101동앞),서울특별시 송파구 양산로8길8,,37.49162,127.1446,110,2020,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300038,개롱역4번출구,서울특별시 송파구 중대로222,,37.49499,127.0153,20,2020,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300576,거원초등학교,서울특별시 송파구 양산로2길26,,37.50545,127.1274,36,2009,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300499,오금로247(건양빌딩),서울특별시 송파구 오금로 247,,37.50451,127.1283,10,2013,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300183,거여4단지(404동앞),서울특별시 송파구 양산로4길8,,37.48912,127.1438,15,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300536,대동빌딩 앞,서울특별시 송파구 중대로 109,,37.49921,127.1063,15,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300053,우주빌라,서울특별시 송파구 삼학사로13길43,,37.50401,127.0922,7,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300186,거여4단지(403동앞),서울특별시 송파구 양산로4길8,,37.48912,127.1438,25,2020,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300515,방이근린공원(앞),서울특별시 송파구 백제고분로 489,,37.50651,127.1095,5,2012,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300281,대우유토피아(송파구청맞은편 투썸플레이스앞),서울특별시 송파구 오금로81,,37.51424,127.1057,10,2019,단독형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300413,석촌역 2번출구(뒤),서울특별시 송파구 백제고분로 377-2,,37.50503,127.0863,25,2007,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300558,강동구청역 4번출구(뒤),서울특별시 송파구 올림픽로553,,37.52067,127.1128,42,2009,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300109,"잠실역10번,11번출구사이 2단거치대",서울특별시 송파구 올림픽로 300,,37.51449,127.1046,118,2014,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300541,잠실역 3번출구(앞),서울특별시 송파구 올림픽로240,,37.51224,127.1123,75,2010,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300601,잠전초등학교(내),서울특별시 송파구 올림픽로12길51,,37.49783,127.1232,95,2008,기타,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300191,복정역 1번출구(앞),서울특별시 송파구 장지동 602-18,,37.47423,127.1330,10,2020,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300011,무명교량 하부 운동기구 옆,서울특별시 송파구,,37.47667,127.1233,7,2021,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300311,장지역4번출구 하비오 근린공원앞,서울특별시 송파구 송파대로111,,37.50987,127.0850,15,2018,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300320,송파 보건지소,서울특별시 송파구 양산로5,,37.48012,127.1212,10,1999,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300275,잠실새내역(6번출구뒤),서울특별시 송파구 올림픽로99,,37.51402,127.0781,15,2019,단독형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300242,배명고등학교(좌측),서울특별시 송파구 삼전로11,,37.50444,127.0926,114,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300292,석촌역6번출구(뒤),서울특별시 송파구 백제고분로364,,37.50432,127.1065,20,2019,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300243,석촌고분역4번출구,서울특별시 송파구 백제고분로272,,37.50513,127.1029,8,2020,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300282,잠실새내역8번출구앞,서울특별시 송파구 올림픽로145,,37.51198,127.0870,10,2019,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300427,서문교회앞,서울특별시 송파구 강동대로 320,,37.48457,127.1376,24,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300315,잠실파인만,서울특별시 송파구 석촌호수로150,,37.50509,127.1047,7,2018,단독형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300290,장지역 국립농수산물 품질관리원앞,서울특별시 송파구 충민로2길12,,37.47855,127.1268,15,2019,단독형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300060,오금삼성아파트,서울특별시 송파구 문정로197,,37.49603,127.1393,58,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300556,강동구청역 5번출구(앞),서울특별시 송파구 올림픽로553,,37.52067,127.1128,39,2009,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300397,몽촌토성역 2번출구,서울특별시 송파구 위례성대로2,,37.47852,127.1447,45,2007,휀스형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300560,잠신초등학교 측면부(내),서울특별시 송파구 잠실로32,,37.50965,127.0867,40,2009,거치형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300550,경찰병원역 2번출구(뒤),서울특별시 송파구 송이로123,,37.49123,127.1453,15,2010,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300478,송파구민회관(송파구의회),서울특별시 송파구 백제고분로242,,37.50212,127.1087,20,2007,기타,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:42
3230000,202432300000300097,풍납현대아파트 관리소,서울특별시 송파구 올림픽로 525,,37.52930,127.1189,30,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:39
3230000,202432300000300447,금호어울림아파트 맞은편(성내천로39길4),서울특별시 송파구 성내천로39길4,,37.49765,127.1288,20,2007,휀스형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
3230000,202432300000300118,잠실주공5단지아파트(관리사무소),서울특별시 송파구 송파대로 567,,37.51660,127.0943,30,2020,거치형,,N,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:40
3230000,202432300000300279,개롱역(1번출구),서울특별시 송파구 오금로323,,37.50121,127.1298,5,2019,단독형,,Y,,N,02-2147-3147,서울특별시 송파구청,2024-07-19,I,2026-05-15 18:45:05,2024-07-30 14:13:41
